,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RigidBody 005,RigidBody 005,RigidBody 005,RigidBody 005,RigidBody 005,RigidBody 005,RigidBody 006,RigidBody 006,RigidBody 006,RigidBody 006,RigidBody 006,RigidBody 006,RigidBody 005:Marker1,RigidBody 005:Marker1,RigidBody 005:Marker1,RigidBody 005:Marker2,RigidBody 005:Marker2,RigidBody 005:Marker2,RigidBody 005:Marker3,RigidBody 005:Marker3,RigidBody 005:Marker3,RigidBody 005:Marker4,RigidBody 005:Marker4,RigidBody 005:Marker4,RigidBody 006:Marker1,RigidBody 006:Marker1,RigidBody 006:Marker1,RigidBody 006:Marker2,RigidBody 006:Marker2,RigidBody 006:Marker2,RigidBody 006:Marker3,RigidBody 006:Marker3,RigidBody 006:Marker3,RigidBody 006:Marker4,RigidBody 006:Marker4,RigidBody 006:Marker4
,ID,"BB952AE3BA9711ECB191CFCEBF1C439E","BB952AE3BA9711ECB191CFCEBF1C439E","BB952AE3BA9711ECB191CFCEBF1C439E","BB952AE3BA9711ECB191CFCEBF1C439E","BB952AE3BA9711ECB191CFCEBF1C439E","BB952AE3BA9711ECB191CFCEBF1C439E","BB952AE8BA9711ECB191CFCEBF1C439E","BB952AE8BA9711ECB191CFCEBF1C439E","BB952AE8BA9711ECB191CFCEBF1C439E","BB952AE8BA9711ECB191CFCEBF1C439E","BB952AE8BA9711ECB191CFCEBF1C439E","BB952AE8BA9711ECB191CFCEBF1C439E","CBBC0","CBBC0","CBBC0","CB9C0","CB9C0","CB9C0","CB9E0","CB9E0","CB9E0","CBD40","CBD40","CBD40","CB970","CB970","CB970","CBB00","CBB00","CBB00","CB960","CB960","CB960","CB9D0","CB9D0","CB9D0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,Z,X,X,Y,Z,Y,Z,X,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2018,5.605556,2.671544,-3.506065,4.854550,3.006640,0.152715,0.318137,0.983259,-0.360624,0.622997,3.004302,0.154715,0.318855,,,,3.004161,0.158092,0.252718,2.976598,0.158573,0.317933,3.029681,0.034803,0.336991,3.009366,0.095040,0.285417,3.037000,0.072392,0.284742,3.026326,0.091576,0.372244,3.005523,0.154071,0.385447
2019,5.608333,2.694097,-3.520708,4.843906,3.006663,0.152719,0.318143,0.992825,-0.370375,0.629638,3.004318,0.154725,0.318872,,,,3.004154,0.158106,0.252708,2.976614,0.158586,0.317943,3.029686,0.034791,0.337021,3.009367,0.095061,0.285443,3.037004,0.072386,0.284743,3.026338,0.091580,0.372247,3.005552,0.154063,0.385450
2020,5.611111,2.698298,-3.533621,4.838144,3.006706,0.152701,0.318135,0.985955,-0.380716,0.645584,3.004346,0.154749,0.318894,,,,3.004194,0.158079,0.252702,2.976635,0.158590,0.317955,3.029704,0.034773,0.337022,3.009389,0.095085,0.285436,3.037028,0.072395,0.284761,3.026351,0.091576,0.372251,3.005568,0.154087,0.385489
2021,5.613889,2.696820,-3.541798,4.840935,3.006724,0.152719,0.318144,0.964001,-0.381967,0.652308,3.004380,0.154740,0.318889,,,,3.004216,0.158090,0.252718,2.976660,0.158598,0.317955,3.029703,0.034793,0.337023,3.009432,0.095080,0.285415,3.037028,0.072389,0.284754,3.026360,0.091577,0.372262,3.005582,0.154052,0.385480
2022,5.616667,2.716244,-3.556407,4.839737,3.006746,0.152728,0.318159,0.972500,-0.389988,0.659284,3.004381,0.154752,0.318912,,,,3.004211,0.158129,0.252712,2.976678,0.158603,0.318004,3.029706,0.034773,0.337050,3.009421,0.095101,0.285452,3.037041,0.072398,0.284798,3.026363,0.091564,0.372259,3.005588,0.154066,0.385495
2023,5.619444,2.708566,-3.531362,4.833416,3.006735,0.152761,0.318157,0.957771,-0.402336,0.650178,3.004415,0.154753,0.318902,,,,3.004203,0.158169,0.252700,2.976693,0.158600,0.318025,3.029748,0.034805,0.337070,3.009449,0.095093,0.285435,3.037067,0.072400,0.284819,3.026366,0.091587,0.372282,3.005611,0.154061,0.385488
2024,5.622222,2.748894,-3.552523,4.823634,3.006775,0.152767,0.318150,0.970305,-0.413490,0.669878,3.004426,0.154772,0.318943,,,,3.004197,0.158170,0.252689,2.976723,0.158603,0.318046,3.029760,0.034800,0.337073,3.009445,0.095128,0.285488,3.037067,0.072388,0.284822,3.026378,0.091565,0.372270,3.005630,0.154070,0.385520
2025,5.625000,2.722912,-3.552369,4.821107,3.006767,0.152776,0.318136,0.948090,-0.428414,0.655800,3.004463,0.154754,0.318930,,,,3.004218,0.158177,0.252673,2.976721,0.158615,0.318030,3.029744,0.034810,0.337075,3.009477,0.095095,0.285465,3.037068,0.072398,0.284808,3.026377,0.091565,0.372299,3.005644,0.154065,0.385517
2026,5.627778,2.758857,-3.580237,4.804658,3.006794,0.152820,0.318107,0.977177,-0.428891,0.673901,3.004442,0.154777,0.318960,,,,3.004199,0.158233,0.252623,2.976752,0.158624,0.318045,3.029733,0.034822,0.337086,3.009439,0.095147,0.285515,3.037090,0.072416,0.284814,3.026384,0.091560,0.372286,3.005654,0.154060,0.385516
2027,5.630556,2.750715,-3.570127,4.801000,3.006808,0.152820,0.318128,0.988028,-0.415338,0.670884,3.004437,0.154781,0.318976,,,,3.004220,0.158230,0.252643,2.976762,0.158627,0.318076,3.029766,0.034826,0.337117,3.009439,0.095156,0.285527,3.037094,0.072430,0.284837,3.026407,0.091572,0.372314,3.005663,0.154061,0.385524
2028,5.633333,2.739757,-3.569583,4.822158,3.006819,0.152802,0.318171,0.980398,-0.427320,0.667184,3.004462,0.154761,0.318978,,,,3.004253,0.158203,0.252709,2.976768,0.158635,0.318070,3.029767,0.034828,0.337103,3.009455,0.095131,0.285529,3.037088,0.072430,0.284825,3.026412,0.091552,0.372328,3.005679,0.154046,0.385529
2029,5.636111,2.746005,-3.581033,4.844334,3.006853,0.152792,0.318228,0.987423,-0.432499,0.684230,3.004472,0.154772,0.319000,,,,3.004288,0.158187,0.252789,2.976792,0.158631,0.318080,3.029771,0.034829,0.337098,3.009459,0.095153,0.285551,3.037086,0.072440,0.284851,3.026424,0.091533,0.372309,3.005693,0.154048,0.385549
2030,5.638889,2.750022,-3.580812,4.831998,3.006854,0.152794,0.318208,0.938424,-0.443326,0.663217,3.004538,0.154748,0.318967,,,,3.004283,0.158183,0.252764,2.976800,0.158632,0.318089,3.029777,0.034829,0.337106,3.009537,0.095091,0.285462,3.037109,0.072447,0.284844,3.026431,0.091552,0.372361,3.005710,0.154046,0.385556
2031,5.641667,2.752006,-3.579609,4.823731,3.006869,0.152794,0.318204,0.943053,-0.447206,0.671021,3.004551,0.154747,0.318979,,,,3.004292,0.158185,0.252750,2.976806,0.158665,0.318110,3.029797,0.034827,0.337120,3.009543,0.095098,0.285482,3.037111,0.072424,0.284839,3.026448,0.091523,0.372353,3.005722,0.154049,0.385563
2032,5.644444,2.749111,-3.570227,4.819045,3.006854,0.152816,0.318194,0.936141,-0.453299,0.673319,3.004578,0.154744,0.318973,,,,3.004272,0.158234,0.252719,2.976824,0.158645,0.318096,3.029806,0.034828,0.337139,3.009568,0.095086,0.285453,3.037102,0.072402,0.284835,3.026457,0.091532,0.372354,3.005746,0.154037,0.385571
2033,5.647222,2.753145,-3.584342,4.815358,3.006874,0.152831,0.318187,0.929930,-0.461086,0.669621,3.004596,0.154743,0.318978,,,,3.004294,0.158216,0.252730,2.976833,0.158630,0.318114,3.029795,0.034855,0.337128,3.009584,0.095076,0.285460,3.037115,0.072433,0.284869,3.026461,0.091529,0.372358,3.005756,0.154051,0.385589
2034,5.650000,2.752319,-3.584709,4.816714,3.006885,0.152820,0.318197,0.940964,-0.454656,0.669605,3.004582,0.154756,0.319003,,,,3.004301,0.158237,0.252720,2.976829,0.158663,0.318143,3.029810,0.034825,0.337147,3.009566,0.095098,0.285484,3.037118,0.072431,0.284879,3.026467,0.091543,0.372393,3.005754,0.154055,0.385598
2035,5.652778,2.773990,-3.595304,4.808671,3.006906,0.152824,0.318207,0.961286,-0.456415,0.687639,3.004574,0.154767,0.319033,,,,3.004303,0.158207,0.252747,2.976846,0.158659,0.318159,3.029814,0.034844,0.337155,3.009546,0.095133,0.285532,3.037109,0.072419,0.284853,3.026477,0.091522,0.372376,3.005765,0.154046,0.385607
2036,5.655556,2.737567,-3.579428,4.813431,3.006887,0.152823,0.318212,0.970592,-0.466797,0.687788,3.004579,0.154774,0.319048,,,,3.004324,0.158208,0.252753,2.976841,0.158645,0.318168,3.029814,0.034850,0.337162,3.009537,0.095141,0.285559,3.037147,0.072444,0.284889,3.026478,0.091524,0.372379,3.005781,0.154052,0.385617
2037,5.658333,2.755122,-3.587098,4.813499,3.006902,0.152837,0.318222,0.972511,-0.457752,0.691048,3.004579,0.154777,0.319057,,,,3.004316,0.158241,0.252751,2.976864,0.158656,0.318179,3.029822,0.034848,0.337175,3.009543,0.095152,0.285565,3.037140,0.072427,0.284882,3.026488,0.091536,0.372392,3.005786,0.154040,0.385619
2038,5.661111,2.757755,-3.583688,4.801015,3.006913,0.152859,0.318213,0.967534,-0.455301,0.698038,3.004589,0.154771,0.319076,,,,3.004321,0.158259,0.252733,2.976882,0.158650,0.318190,3.029845,0.034863,0.337197,3.009562,0.095148,0.285588,3.037137,0.072423,0.284909,3.026499,0.091509,0.372389,3.005785,0.154042,0.385643
2039,5.663889,2.768513,-3.585682,4.829426,3.006941,0.152818,0.318280,0.976147,-0.465742,0.702623,3.004592,0.154779,0.319100,,,,3.004351,0.158194,0.252843,2.976888,0.158646,0.318202,3.029859,0.034857,0.337172,3.009544,0.095181,0.285631,3.037155,0.072431,0.284926,3.026503,0.091504,0.372418,3.005798,0.154025,0.385628
2040,5.666667,2.768046,-3.599942,4.819475,3.006963,0.152843,0.318265,0.921547,-0.476762,0.688008,3.004666,0.154738,0.319063,,,,3.004365,0.158246,0.252801,2.976906,0.158665,0.318223,3.029858,0.034852,0.337199,3.009641,0.095085,0.285530,3.037147,0.072421,0.284906,3.026506,0.091500,0.372431,3.005815,0.154019,0.385664
2041,5.669444,2.740466,-3.578886,4.806462,3.006946,0.152854,0.318244,0.934908,-0.482275,0.688153,3.004655,0.154741,0.319079,,,,3.004377,0.158247,0.252774,2.976904,0.158651,0.318204,3.029879,0.034870,0.337217,3.009618,0.095098,0.285577,3.037160,0.072439,0.284937,3.026506,0.091481,0.372425,3.005813,0.154033,0.385666
2042,5.672222,2.737621,-3.581205,4.812551,3.006954,0.152856,0.318272,0.945339,-0.467466,0.699390,3.004634,0.154762,0.319108,,,,3.004387,0.158263,0.252798,2.976906,0.158649,0.318213,3.029881,0.034865,0.337236,3.009602,0.095153,0.285619,3.037178,0.072427,0.284929,3.026513,0.091497,0.372452,3.005806,0.154015,0.385653
2043,5.675000,2.713255,-3.568521,4.813043,3.006959,0.152868,0.318287,0.940589,-0.483256,0.708573,3.004656,0.154760,0.319118,,,,3.004421,0.158266,0.252818,2.976932,0.158656,0.318218,3.029903,0.034887,0.337255,3.009613,0.095149,0.285627,3.037203,0.072447,0.284940,3.026510,0.091483,0.372440,3.005823,0.154004,0.385670
2044,5.677778,2.765460,-3.587703,4.795423,3.006983,0.152886,0.318267,0.899632,-0.496069,0.693582,3.004704,0.154734,0.319077,,,,3.004377,0.158301,0.252773,2.976926,0.158675,0.318238,3.029913,0.034874,0.337272,3.009669,0.095085,0.285536,3.037202,0.072463,0.284959,3.026504,0.091482,0.372455,3.005827,0.154008,0.385675
2045,5.680556,2.750345,-3.585869,4.797664,3.006982,0.152952,0.318253,0.901078,-0.498587,0.710481,3.004707,0.154746,0.319095,,,,3.004405,0.158348,0.252757,2.976955,0.158660,0.318268,3.029930,0.034887,0.337276,3.009670,0.095120,0.285570,3.037202,0.072446,0.284971,3.026508,0.091465,0.372443,3.005829,0.153999,0.385672
2046,5.683333,2.725800,-3.579488,4.818736,3.007022,0.152874,0.318342,0.892837,-0.519345,0.707339,3.004722,0.154748,0.319101,,,,3.004473,0.158269,0.252880,2.976970,0.158678,0.318267,3.029945,0.034894,0.337289,3.009667,0.095114,0.285567,3.037226,0.072459,0.284972,3.026493,0.091462,0.372460,3.005833,0.154008,0.385685
2047,5.686111,2.726356,-3.578885,4.821085,3.007026,0.152875,0.318347,0.875047,-0.513452,0.702402,3.004744,0.154739,0.319097,,,,3.004472,0.158295,0.252871,2.976981,0.158690,0.318291,3.029954,0.034880,0.337299,3.009706,0.095091,0.285549,3.037230,0.072482,0.284987,3.026501,0.091473,0.372470,3.005838,0.154005,0.385700
2048,5.688889,2.705635,-3.578830,4.821217,3.007024,0.152870,0.318362,0.876291,-0.517875,0.723513,3.004749,0.154746,0.319122,,,,3.004501,0.158252,0.252911,2.976986,0.158686,0.318285,3.029939,0.034902,0.337304,3.009707,0.095116,0.285571,3.037242,0.072471,0.284992,3.026508,0.091436,0.372461,3.005837,0.154003,0.385718
2049,5.691667,2.699241,-3.559344,4.820484,3.007030,0.152885,0.318384,0.866384,-0.529299,0.711970,3.004770,0.154733,0.319113,,,,3.004515,0.158257,0.252939,2.976988,0.158693,0.318304,3.029982,0.034932,0.337324,3.009719,0.095100,0.285571,3.037240,0.072475,0.284995,3.026504,0.091445,0.372483,3.005852,0.153982,0.385697
2050,5.694444,2.724695,-3.576601,4.809100,3.007041,0.152915,0.318346,0.851996,-0.526244,0.713989,3.004789,0.154737,0.319130,,,,3.004485,0.158332,0.252861,2.977003,0.158704,0.318321,3.029976,0.034915,0.337330,3.009749,0.095104,0.285581,3.037246,0.072503,0.285008,3.026513,0.091450,0.372507,3.005855,0.153983,0.385717
2051,5.697222,2.733008,-3.580712,4.818989,3.007060,0.152915,0.318369,0.863338,-0.531001,0.730200,3.004781,0.154743,0.319162,,,,3.004498,0.158335,0.252891,2.977010,0.158707,0.318322,3.029987,0.034916,0.337325,3.009732,0.095120,0.285609,3.037259,0.072489,0.285013,3.026511,0.091430,0.372503,3.005857,0.153981,0.385750
2052,5.700000,2.715359,-3.561997,4.815561,3.007042,0.152920,0.318368,0.874493,-0.533280,0.721129,3.004778,0.154734,0.319167,,,,3.004498,0.158333,0.252891,2.977014,0.158703,0.318331,3.030002,0.034929,0.337337,3.009719,0.095115,0.285631,3.037266,0.072491,0.285016,3.026516,0.091434,0.372521,3.005870,0.153966,0.385737
2053,5.702778,2.705375,-3.577886,4.829216,3.007072,0.152898,0.318411,0.843753,-0.557743,0.719873,3.004820,0.154728,0.319160,,,,3.004549,0.158296,0.252955,2.977026,0.158700,0.318349,3.029989,0.034922,0.337340,3.009749,0.095099,0.285599,3.037268,0.072497,0.285055,3.026508,0.091410,0.372545,3.005872,0.153977,0.385745
2054,5.705556,2.719470,-3.567082,4.817050,3.007064,0.152924,0.318393,0.881397,-0.539828,0.737522,3.004776,0.154744,0.319205,,,,3.004518,0.158338,0.252915,2.977025,0.158694,0.318353,3.030017,0.034924,0.337360,3.009701,0.095159,0.285679,3.037256,0.072476,0.285023,3.026515,0.091425,0.372552,3.005876,0.153935,0.385735
2055,5.708333,2.733077,-3.572662,4.815550,3.007047,0.153005,0.318388,0.872226,-0.529086,0.740587,3.004781,0.154754,0.319213,,,,3.004508,0.158349,0.252934,2.977041,0.158677,0.318371,3.030014,0.034957,0.337358,3.009722,0.095162,0.285664,3.037261,0.072490,0.285053,3.026524,0.091435,0.372566,3.005870,0.153951,0.385759
2056,5.711111,2.709555,-3.572251,4.816052,3.007047,0.152980,0.318394,0.890762,-0.536852,0.745360,3.004777,0.154761,0.319222,,,,3.004524,0.158365,0.252919,2.977026,0.158684,0.318369,3.030002,0.034936,0.337379,3.009698,0.095177,0.285674,3.037255,0.072507,0.285065,3.026533,0.091422,0.372561,3.005883,0.153959,0.385760
2057,5.713889,2.757533,-3.596159,4.820516,3.007109,0.152919,0.318443,0.867566,-0.535323,0.741874,3.004804,0.154759,0.319224,,,,3.004523,0.158327,0.252975,2.977037,0.158705,0.318401,3.030010,0.034924,0.337381,3.009743,0.095153,0.285651,3.037255,0.072487,0.285042,3.026535,0.091439,0.372576,3.005887,0.153967,0.385795
2058,5.716667,2.754608,-3.585707,4.820349,3.007057,0.152993,0.318415,0.891008,-0.535868,0.748851,3.004789,0.154758,0.319233,,,,3.004491,0.158359,0.252954,2.977042,0.158685,0.318423,3.030003,0.034940,0.337371,3.009712,0.095171,0.285676,3.037246,0.072484,0.285052,3.026545,0.091419,0.372566,3.005896,0.153954,0.385779
2059,5.719444,2.749510,-3.588665,4.810399,3.007076,0.152979,0.318425,0.884113,-0.537160,0.739419,3.004798,0.154754,0.319246,,,,3.004513,0.158335,0.252967,2.977040,0.158698,0.318451,3.030008,0.034949,0.337395,3.009724,0.095160,0.285696,3.037250,0.072487,0.285054,3.026543,0.091434,0.372595,3.005900,0.153953,0.385793
2060,5.722222,2.766203,-3.593811,4.816318,3.007081,0.152977,0.318429,0.876894,-0.536716,0.738274,3.004813,0.154754,0.319240,,,,3.004498,0.158349,0.252966,2.977053,0.158696,0.318428,3.030007,0.034938,0.337384,3.009744,0.095156,0.285682,3.037255,0.072521,0.285079,3.026553,0.091437,0.372597,3.005909,0.153954,0.385792
2061,5.725000,2.769093,-3.590323,4.798169,3.007062,0.153026,0.318408,0.897290,-0.516990,0.745677,3.004786,0.154760,0.319275,,,,3.004483,0.158359,0.252945,2.977056,0.158689,0.318440,3.030014,0.034956,0.337410,3.009724,0.095176,0.285714,3.037236,0.072510,0.285070,3.026571,0.091432,0.372619,3.005902,0.153957,0.385818
2062,5.727778,2.744929,-3.579200,4.835867,3.007084,0.152948,0.318511,0.887244,-0.526960,0.740189,3.004815,0.154731,0.319266,,,,3.004527,0.158325,0.253068,2.977055,0.158691,0.318470,3.030021,0.034945,0.337417,3.009748,0.095134,0.285701,3.037229,0.072507,0.285078,3.026575,0.091414,0.372619,3.005921,0.153932,0.385821
2063,5.730556,2.733050,-3.580131,4.823576,3.007099,0.152924,0.318515,0.890878,-0.531581,0.741145,3.004809,0.154734,0.319284,,,,3.004549,0.158291,0.253076,2.977061,0.158713,0.318467,3.030020,0.034958,0.337438,3.009737,0.095134,0.285714,3.037243,0.072507,0.285099,3.026568,0.091414,0.372632,3.005920,0.153938,0.385843
2064,5.733333,2.760134,-3.580189,4.798228,3.007059,0.153037,0.318448,0.896844,-0.537450,0.758936,3.004813,0.154729,0.319302,,,,3.004489,0.158366,0.252988,2.977046,0.158698,0.318484,3.030027,0.034976,0.337450,3.009732,0.095152,0.285748,3.037251,0.072514,0.285107,3.026573,0.091376,0.372614,3.005926,0.153915,0.385842
2065,5.736111,2.744095,-3.578702,4.815070,3.007071,0.153012,0.318494,0.903226,-0.529550,0.759223,3.004803,0.154728,0.319323,,,,3.004524,0.158338,0.253055,2.977058,0.158698,0.318486,3.030025,0.034982,0.337450,3.009727,0.095149,0.285763,3.037246,0.072511,0.285112,3.026578,0.091375,0.372632,3.005922,0.153918,0.385868
2066,5.738889,2.747516,-3.586157,4.819268,3.007114,0.152953,0.318517,0.911451,-0.528889,0.749924,3.004802,0.154713,0.319312,,,,3.004552,0.158315,0.253071,2.977062,0.158711,0.318519,3.030037,0.034960,0.337453,3.009721,0.095128,0.285755,3.037260,0.072523,0.285144,3.026586,0.091372,0.372632,3.005932,0.153911,0.385857
2067,5.741667,2.757754,-3.588928,4.798042,3.007082,0.153047,0.318484,0.882459,-0.557154,0.764186,3.004844,0.154727,0.319325,,,,3.004518,0.158369,0.253026,2.977072,0.158707,0.318526,3.030032,0.034981,0.337487,3.009749,0.095139,0.285735,3.037269,0.072537,0.285139,3.026567,0.091371,0.372650,3.005942,0.153907,0.385884
2068,5.744444,2.743240,-3.562957,4.829596,3.007079,0.153022,0.318547,0.868636,-0.531930,0.764611,3.004850,0.154706,0.319318,,,,3.004529,0.158378,0.253101,2.977064,0.158709,0.318533,3.030062,0.034992,0.337475,3.009791,0.095107,0.285703,3.037270,0.072533,0.285160,3.026589,0.091362,0.372650,3.005934,0.153897,0.385900
2069,5.747222,2.727128,-3.569644,4.830018,3.007078,0.153059,0.318553,0.847243,-0.554151,0.747346,3.004884,0.154695,0.319314,,,,3.004565,0.158359,0.253132,2.977079,0.158690,0.318566,3.030054,0.035007,0.337484,3.009811,0.095082,0.285696,3.037265,0.072507,0.285140,3.026577,0.091374,0.372696,3.005948,0.153892,0.385897
2070,5.750000,2.722367,-3.559122,4.818656,3.007086,0.153041,0.318559,0.888469,-0.552670,0.789259,3.004835,0.154749,0.319390,,,,3.004557,0.158397,0.253100,2.977065,0.158712,0.318569,3.030077,0.034997,0.337527,3.009736,0.095204,0.285800,3.037261,0.072534,0.285179,3.026574,0.091366,0.372704,3.005940,0.153878,0.385903
2071,5.752778,2.731376,-3.564029,4.826577,3.007081,0.153053,0.318582,0.874312,-0.548382,0.796087,3.004864,0.154737,0.319386,,,,3.004553,0.158381,0.253144,2.977079,0.158702,0.318583,3.030067,0.035004,0.337524,3.009778,0.095189,0.285773,3.037271,0.072542,0.285180,3.026590,0.091366,0.372705,3.005959,0.153849,0.385909
2072,5.755556,2.756452,-3.564307,4.825531,3.007081,0.153093,0.318594,0.857283,-0.556712,0.778030,3.004873,0.154728,0.319388,,,,3.004529,0.158406,0.253160,2.977087,0.158709,0.318614,3.030082,0.035026,0.337531,3.009790,0.095150,0.285772,3.037270,0.072558,0.285193,3.026568,0.091382,0.372728,3.005950,0.153867,0.385940
2073,5.758333,2.748195,-3.577391,4.821816,3.007094,0.153083,0.318608,0.864008,-0.567130,0.794167,3.004877,0.154736,0.319409,,,,3.004550,0.158398,0.253170,2.977097,0.158713,0.318630,3.030065,0.035013,0.337558,3.009777,0.095182,0.285796,3.037284,0.072545,0.285212,3.026573,0.091354,0.372731,3.005956,0.153859,0.385938
2074,5.761111,2.728576,-3.560989,4.849226,3.007108,0.153012,0.318681,0.871755,-0.578872,0.790228,3.004886,0.154723,0.319431,,,,3.004575,0.158386,0.253244,2.977082,0.158724,0.318649,3.030080,0.035002,0.337564,3.009770,0.095157,0.285808,3.037283,0.072557,0.285220,3.026570,0.091359,0.372756,3.005980,0.153841,0.385971
2075,5.763889,2.747514,-3.553370,4.827746,3.007070,0.153125,0.318627,0.882628,-0.569814,0.809979,3.004862,0.154729,0.319463,,,,3.004533,0.158428,0.253196,2.977081,0.158705,0.318666,3.030098,0.035043,0.337566,3.009747,0.095190,0.285832,3.037290,0.072592,0.285254,3.026569,0.091347,0.372773,3.005969,0.153811,0.385979
2076,5.766667,2.778566,-3.574688,4.819439,3.007072,0.153160,0.318627,0.881573,-0.572211,0.809491,3.004857,0.154721,0.319485,,,,3.004500,0.158465,0.253183,2.977100,0.158717,0.318696,3.030079,0.035038,0.337587,3.009746,0.095173,0.285871,3.037278,0.072586,0.285246,3.026561,0.091320,0.372764,3.005956,0.153830,0.386016
2077,5.769444,2.766145,-3.569273,4.819857,3.007074,0.153151,0.318609,0.879898,-0.575318,0.811582,3.004874,0.154711,0.319495,,,,3.004520,0.158440,0.253174,2.977093,0.158701,0.318696,3.030087,0.035036,0.337566,3.009761,0.095156,0.285863,3.037286,0.072581,0.285243,3.026570,0.091318,0.372775,3.005974,0.153817,0.386039
2078,5.772222,2.746782,-3.561032,4.825471,3.007061,0.153176,0.318649,0.899868,-0.564047,0.825450,3.004845,0.154714,0.319528,,,,3.004532,0.158462,0.253216,2.977098,0.158688,0.318718,3.030092,0.035041,0.337608,3.009731,0.095184,0.285915,3.037266,0.072578,0.285249,3.026571,0.091308,0.372778,3.005967,0.153791,0.386044
2079,5.775000,2.764766,-3.551041,4.829972,3.007055,0.153150,0.318678,0.921608,-0.555645,0.893328,3.004830,0.154737,0.319645,,,,3.004500,0.158453,0.253245,2.977075,0.158707,0.318737,3.030100,0.035050,0.337611,3.009718,0.095223,0.285943,3.037268,0.072575,0.285259,3.026570,0.091301,0.372795,3.005985,0.153729,0.386192
2080,5.777778,2.767034,-3.558764,4.825254,3.007043,0.153186,0.318671,0.907155,-0.578666,0.837644,3.004851,0.154724,0.319557,,,,3.004491,0.158472,0.253240,2.977075,0.158704,0.318754,3.030084,0.035058,0.337619,3.009716,0.095210,0.285943,3.037266,0.072581,0.285274,3.026573,0.091288,0.372793,3.005978,0.153789,0.386058
2081,5.780556,2.761894,-3.558200,4.836911,3.007044,0.153148,0.318710,0.879853,-0.555365,0.814918,3.004865,0.154696,0.319528,,,,3.004495,0.158455,0.253279,2.977075,0.158690,0.318761,3.030076,0.035032,0.337634,3.009769,0.095148,0.285880,3.037255,0.072585,0.285278,3.026582,0.091321,0.372826,3.005971,0.153779,0.386064
2082,5.783333,2.752985,-3.544982,4.839997,3.007029,0.153137,0.318717,0.905049,-0.535441,0.891308,3.004845,0.154708,0.319646,,,,3.004494,0.158424,0.253303,2.977047,0.158690,0.318771,3.030078,0.035051,0.337623,3.009762,0.095173,0.285887,3.037258,0.072598,0.285300,3.026590,0.091302,0.372830,3.005988,0.153703,0.386229
2083,5.786111,2.779809,-3.559623,4.822603,3.007031,0.153194,0.318690,0.890907,-0.550398,0.837902,3.004855,0.154701,0.319564,,,,3.004462,0.158494,0.253245,2.977059,0.158698,0.318803,3.030081,0.035046,0.337649,3.009754,0.095173,0.285884,3.037245,0.072604,0.285313,3.026591,0.091302,0.372846,3.005972,0.153755,0.386091
2084,5.788889,2.747252,-3.540527,4.852594,3.007028,0.153132,0.318769,0.881940,-0.559932,0.844438,3.004872,0.154701,0.319574,,,,3.004499,0.158437,0.253353,2.977042,0.158686,0.318822,3.030082,0.035044,0.337651,3.009765,0.095173,0.285876,3.037239,0.072601,0.285320,3.026588,0.091296,0.372860,3.005979,0.153748,0.386107
2085,5.791667,2.775202,-3.543797,4.840048,3.007006,0.153167,0.318743,0.931417,-0.515080,0.911905,3.004800,0.154717,0.319710,,,,3.004447,0.158459,0.253321,2.977031,0.158686,0.318833,3.030075,0.035052,0.337650,3.009723,0.095199,0.285936,3.037234,0.072604,0.285340,3.026592,0.091294,0.372853,3.005971,0.153693,0.386289
2086,5.794444,2.766075,-3.544420,4.836383,3.007011,0.153166,0.318766,0.912121,-0.541587,0.853604,3.004819,0.154685,0.319609,,,,3.004460,0.158460,0.253341,2.977032,0.158696,0.318848,3.030074,0.035057,0.337683,3.009716,0.095167,0.285918,3.037222,0.072600,0.285351,3.026591,0.091251,0.372854,3.005953,0.153745,0.386140
2087,5.797222,2.755005,-3.549523,4.834463,3.006996,0.153202,0.318765,0.923736,-0.537542,0.856298,3.004808,0.154694,0.319647,,,,3.004466,0.158475,0.253343,2.977029,0.158684,0.318874,3.030058,0.035063,0.337695,3.009701,0.095193,0.285975,3.037228,0.072619,0.285376,3.026590,0.091274,0.372890,3.005962,0.153719,0.386148
2088,5.800000,2.748155,-3.534669,4.847116,3.006978,0.153195,0.318797,0.932516,-0.541929,0.863957,3.004785,0.154709,0.319678,,,,3.004462,0.158450,0.253398,2.977012,0.158679,0.318886,3.030061,0.035081,0.337689,3.009666,0.095228,0.286026,3.037237,0.072607,0.285369,3.026570,0.091278,0.372907,3.005948,0.153714,0.386153
